date,state,positive
2020-10-01,SC,148323
2020-10-01,RI,24914
2020-10-01,PR,24176
2020-10-01,PA,160123
2020-10-01,OR,33509
2020-10-01,OK,88369
2020-10-01,OH,155314
2020-10-01,NY,460031
2020-10-01,NV,80410
2020-10-01,NM,29661
2020-10-01,NJ,211174
2020-10-01,NH,8317
2020-10-01,NE,45564
2020-10-01,ND,22170
2020-10-01,NC,212909
2020-10-01,MT,13500
2020-10-01,MS,98886
2020-10-01,MP,70
2020-10-01,MO,127912
2020-10-01,MN,100200
2020-10-01,MI,139012
2020-10-01,ME,5431
2020-10-01,MD,125510
2020-10-01,MA,132870
2020-10-01,LA,168009
2020-10-01,KY,69728
2020-10-01,KS,59749
2020-10-01,IN,121176
2020-10-01,IL,297929
2020-10-01,ID,42048
2020-10-01,IA,86634
2020-10-01,HI,12589
2020-10-01,GU,2550
2020-10-01,GA,319334
2020-10-01,FL,700602
2020-10-01,DE,20787
2020-10-01,DC,15358
2020-10-01,CT,57742
2020-10-01,CO,71218
2020-10-01,CA,813687
2020-10-01,AZ,219212
2020-10-01,AR,84821
2020-10-01,AL,155744
2020-10-01,AK,8026
2020-10-02,WY,6214
2020-10-02,WV,16307
2020-10-02,WI,134948
2020-10-02,WA,90990
2020-10-02,VT,1773
2020-10-02,VI,1326
2020-10-02,VA,149687
2020-10-02,UT,75157
2020-10-02,TX,756004
2020-10-02,TN,198403
2020-10-02,SD,23522
2020-10-02,SC,149185
2020-10-02,RI,25076
2020-10-02,PR,24505
2020-10-02,PA,161284
2020-10-02,OR,33862
2020-10-02,OK,89559
2020-10-02,OH,156809
2020-10-02,NY,461629
2020-10-02,NV,81182
2020-10-02,NM,30000
2020-10-02,NJ,212012
2020-10-02,NH,8534
2020-10-02,NE,46185
2020-10-02,ND,22641
2020-10-02,NC,214684
2020-10-02,MT,13855
2020-10-02,MS,99558
2020-10-02,MP,73
2020-10-02,MO,129397
2020-10-02,MN,101366
2020-10-02,MI,139996
2020-10-02,ME,5468
2020-10-02,MD,126222
2020-10-02,MA,133631
2020-10-02,LA,168826
2020-10-02,KY,70727
2020-10-02,KS,61111
2020-10-02,IN,122640
2020-10-02,IL,300385
2020-10-02,ID,42561
2020-10-02,IA,87559
2020-10-02,HI,12694
2020-10-02,GU,2617
2020-10-02,GA,320634
2020-10-02,FL,703212
2020-10-02,DE,20937
2020-10-02,DC,15423
2020-10-02,CT,58297
2020-10-02,CO,71898
2020-10-02,CA,817277
2020-10-02,AZ,219763
2020-10-02,AR,85779
2020-10-02,AL,156698
2020-10-02,AK,8167
2020-10-03,WY,6365
2020-10-03,WV,16468
2020-10-03,WI,138002
2020-10-03,WA,91570
2020-10-03,VT,1782
2020-10-03,VI,1326
2020-10-03,VA,150803
2020-10-03,UT,76225
2020-10-03,TX,763010
2020-10-03,TN,199595
2020-10-03,SD,23986
2020-10-03,SC,150891
2020-10-03,RI,25245
2020-10-03,PR,24804
2020-10-03,PA,161284
2020-10-03,OR,34163
2020-10-03,OK,90748
2020-10-03,OH,157966
2020-10-03,NY,463360
2020-10-03,NV,81708
2020-10-03,NM,30296
2020-10-03,NJ,213057
2020-10-03,NH,8597
2020-10-03,NE,46977
2020-10-03,ND,23084
2020-10-03,NC,216886
2020-10-03,MT,14356
2020-10-03,MS,100167
2020-10-03,MP,73
2020-10-03,MO,131105
2020-10-03,MN,102787
2020-10-03,MI,141271
2020-10-03,ME,5486
2020-10-03,MD,126819
2020-10-03,MA,134303
2020-10-03,LA,168826
2020-10-03,KY,72001
2020-10-03,KS,61111
2020-10-03,IN,124059
2020-10-03,IL,302827
2020-10-03,ID,43238
2020-10-03,IA,88470
2020-10-03,HI,12788
2020-10-03,GU,2699
2020-10-03,GA,322078
2020-10-03,FL,705965
2020-10-03,DE,21125
2020-10-03,DC,15473
2020-10-03,CT,58297
2020-10-03,CO,72555
2020-10-03,CA,819436
2020-10-03,AZ,220399
2020-10-03,AR,86525
2020-10-03,AL,158380
2020-10-03,AK,8306
2020-10-04,WY,6504
2020-10-04,WV,16628
2020-10-04,WI,139928
2020-10-04,WA,92198
2020-10-04,VT,1788
2020-10-04,VI,1327
2020-10-04,VA,151870
2020-10-04,UT,77618
2020-10-04,TX,765894
2020-10-04,TN,201210
2020-10-04,SD,24418
2020-10-04,SC,151582
2020-10-04,RI,25369
2020-10-04,PR,25034
2020-10-04,PA,163535
2020-10-04,OR,34511
2020-10-04,OK,91317
2020-10-04,OH,158907
2020-10-04,NY,464582
2020-10-04,NV,82100
2020-10-04,NM,30477
2020-10-04,NJ,213758
2020-10-04,NH,8645
2020-10-04,NE,47403
2020-10-04,ND,23495
2020-10-04,NC,217496
2020-10-04,MT,14635
2020-10-04,MS,100488
2020-10-04,MP,73
2020-10-04,MO,132431
2020-10-04,MN,103826
2020-10-04,MI,141271
2020-10-04,ME,5519
2020-10-04,MD,127290
2020-10-04,MA,134947
2020-10-04,LA,169719
2020-10-04,KY,72617
2020-10-04,KS,61111
2020-10-04,IN,125146
2020-10-04,IL,304280
2020-10-04,ID,43702
2020-10-04,IA,89096
2020-10-04,HI,12921
2020-10-04,GU,2699
2020-10-04,GA,322925
2020-10-04,FL,707751
2020-10-04,DE,21243
2020-10-04,DC,15519
2020-10-04,CT,58297
2020-10-04,CO,73076
2020-10-04,CA,823729
2020-10-04,AZ,220754
2020-10-04,AR,87013
2020-10-04,AL,159169
2020-10-04,AK,8447
2020-10-05,WY,6629
2020-10-05,WV,16742
2020-10-05,WI,141655
2020-10-05,WA,92601
2020-10-05,VT,1821
2020-10-05,VI,1322
2020-10-05,VA,152557
2020-10-05,UT,78723
2020-10-05,TX,769303
2020-10-05,TN,203699
2020-10-05,SD,24598
2020-10-05,SC,152159
2020-10-05,RI,25419
2020-10-05,PR,25397
2020-10-05,PA,164207
2020-10-05,OR,34770
2020-10-05,OK,91982
2020-10-05,OH,159964
2020-10-05,NY,465515
2020-10-05,NV,82437
2020-10-05,NM,30632
2020-10-05,NJ,214337
2020-10-05,NH,8680
2020-10-05,NE,47807
2020-10-05,ND,23806
2020-10-05,NC,219754
2020-10-05,MT,14847
2020-10-05,MS,100703
2020-10-05,MP,75
2020-10-05,MO,133418
2020-10-05,MN,104799
2020-10-05,MI,142726
2020-10-05,ME,5545
2020-10-05,MD,127791
2020-10-05,MA,135462
2020-10-05,LA,169937
2020-10-05,KY,73158
2020-10-05,KS,62708
2020-10-05,IN,125976
2020-10-05,IL,306133
2020-10-05,ID,43964
2020-10-05,IA,89460
2020-10-05,HI,12991
2020-10-05,GU,2753
2020-10-05,GA,323714
2020-10-05,FL,709157
2020-10-05,DE,21363
2020-10-05,DC,15547
2020-10-05,CT,59120
2020-10-05,CO,73537
2020-10-05,CA,826784
2020-10-05,AZ,221070
2020-10-05,AR,87430
2020-10-05,AL,159713
2020-10-05,AK,8643
2020-10-06,WY,6770
2020-10-06,WV,16936
2020-10-06,WI,143730
2020-10-06,WA,92853
2020-10-06,VT,1825
2020-10-06,VI,1322
2020-10-06,VA,153182
2020-10-06,UT,79439
2020-10-06,TX,773435
2020-10-06,TN,205375
2020-10-06,SD,24876
2020-10-06,SC,152970
2020-10-06,RI,25596
2020-10-06,PR,25635
2020-10-06,PA,165243
2020-10-06,OR,35049
2020-10-06,OK,93346
2020-10-06,OH,161299
2020-10-06,NY,466908
2020-10-06,NV,82916
2020-10-06,NM,30947
2020-10-06,NJ,215057
2020-10-06,NH,8731
2020-10-06,NE,48259
2020-10-06,ND,24308
2020-10-06,NC,221258
2020-10-06,MT,15347
2020-10-06,MS,100703
2020-10-06,MP,75
2020-10-06,MO,134583
2020-10-06,MN,105740
2020-10-06,MI,143878
2020-10-06,ME,5565
2020-10-06,MD,128204
2020-10-06,MA,135957
2020-10-06,LA,170469
2020-10-06,KY,74194
2020-10-06,KS,62708
2020-10-06,IN,126946
2020-10-06,IL,307750
2020-10-06,ID,44422
2020-10-06,IA,89934
2020-10-06,HI,13041
2020-10-06,GU,2814
2020-10-06,GA,324650
2020-10-06,FL,711358
2020-10-06,DE,21466
2020-10-06,DC,15652
2020-10-06,CT,59241
2020-10-06,CO,74191
2020-10-06,CA,828461
2020-10-06,AZ,221934
2020-10-06,AR,88071
2020-10-06,AL,160477
2020-10-06,AK,8790
2020-10-07,WY,6899
2020-10-07,WV,17139
2020-10-07,WI,146193
2020-10-07,WA,93759
2020-10-07,VT,1832
2020-10-07,VI,1321
2020-10-07,VA,153691
2020-10-07,UT,80446
2020-10-07,TX,777556
2020-10-07,TN,207455
2020-10-07,SD,25906
2020-10-07,SC,153705
2020-10-07,RI,25776
2020-10-07,PR,25658
2020-10-07,PA,166552
2020-10-07,OR,35340
2020-10-07,OK,94352
2020-10-07,OH,162723
2020-10-07,NY,468268
2020-10-07,NV,83347
2020-10-07,NM,31372
2020-10-07,NJ,215677
2020-10-07,NH,8800
2020-10-07,NE,48757
2020-10-07,ND,24798
2020-10-07,NC,222969
2020-10-07,MT,16063
2020-10-07,MS,102241
2020-10-07,MP,75
2020-10-07,MO,135651
2020-10-07,MN,106651
2020-10-07,MI,145092
2020-10-07,ME,5604
2020-10-07,MD,128664
2020-10-07,MA,136492
2020-10-07,LA,172625
2020-10-07,KY,76587
2020-10-07,KS,63952
2020-10-07,IN,128227
2020-10-07,IL,310380
2020-10-07,ID,45082
2020-10-07,IA,90884
2020-10-07,HI,13124
2020-10-07,GU,2868
2020-10-07,GA,326142
2020-10-07,FL,713902
2020-10-07,DE,21550
2020-10-07,DC,15697
2020-10-07,CT,59364
2020-10-07,CO,74922
2020-10-07,CA,831225
2020-10-07,AZ,222538
2020-10-07,AR,88880
2020-10-07,AL,161418
2020-10-07,AK,8911
2020-10-08,WY,7092
2020-10-08,WV,17325
2020-10-08,WI,149467
2020-10-08,WA,94482
2020-10-08,VT,1843
2020-10-08,VI,1322
2020-10-08,VA,155535
2020-10-08,UT,81947
2020-10-08,TX,781794
2020-10-08,TN,209447
2020-10-08,SD,26411
2020-10-08,SC,154755
2020-10-08,RI,26045
2020-10-08,PR,26010
2020-10-08,PA,167928
2020-10-08,OR,35634
2020-10-08,OK,95564
2020-10-08,OH,164262
2020-10-08,NY,470104
2020-10-08,NV,83827
2020-10-08,NM,31756
2020-10-08,NJ,217089
2020-10-08,NH,8878
2020-10-08,NE,49396
2020-10-08,ND,25321
2020-10-08,NC,225397
2020-10-08,MT,16677
2020-10-08,MS,102819
2020-10-08,MP,75
2020-10-08,MO,137156
2020-10-08,MN,107922
2020-10-08,MI,146493
2020-10-08,ME,5639
2020-10-08,MD,129425
2020-10-08,MA,136936
2020-10-08,LA,173149
2020-10-08,KY,77455
2020-10-08,KS,63952
2020-10-08,IN,129677
2020-10-08,IL,313439
2020-10-08,ID,45753
2020-10-08,IA,92145
2020-10-08,HI,13232
2020-10-08,GU,2934
2020-10-08,GA,327407
2020-10-08,FL,717148
2020-10-08,DE,21682
2020-10-08,DC,15765
2020-10-08,CT,59748
2020-10-08,CO,75785
2020-10-08,CA,834800
2020-10-08,AZ,223401
2020-10-08,AR,90145
2020-10-08,AL,161975
2020-10-08,AK,9045
2020-10-09,WY,7335
2020-10-09,WV,17707
2020-10-09,WI,152631
2020-10-09,WA,95205
2020-10-09,VT,1851
2020-10-09,VI,1324
2020-10-09,VA,156649
2020-10-09,UT,83290
2020-10-09,TX,785830
2020-10-09,TN,211003
2020-10-09,SD,27215
2020-10-09,SC,155676
2020-10-09,RI,26294
2020-10-09,PR,26326
2020-10-09,PA,169308
2020-10-09,OR,36116
2020-10-09,OK,97088
2020-10-09,OH,166102
2020-10-09,NY,471696
2020-10-09,NV,84593
2020-10-09,NM,32241
2020-10-09,NJ,218072
2020-10-09,NH,8878
2020-10-09,NE,50059
2020-10-09,ND,25965
2020-10-09,NC,227431
2020-10-09,MT,17399
2020-10-09,MS,103681
2020-10-09,MP,75
2020-10-09,MO,139164
2020-10-09,MN,109312
2020-10-09,MI,147816
2020-10-09,ME,5666
2020-10-09,MD,130159
2020-10-09,MA,137701
2020-10-09,LA,173406
2020-10-09,KY,78456
2020-10-09,KS,65807
2020-10-09,IN,131493
2020-10-09,IL,316556
2020-10-09,ID,46426
2020-10-09,IA,93187
2020-10-09,HI,13333
2020-10-09,GU,2989
2020-10-09,GA,329032
2020-10-09,FL,720001
2020-10-09,DE,21827
2020-10-09,DC,15843
2020-10-09,CT,60038
2020-10-09,CO,76619
2020-10-09,CA,838606
2020-10-09,AZ,224084
2020-10-09,AR,90145
2020-10-09,AL,163465
2020-10-09,AK,9232
2020-10-10,WY,7455
2020-10-10,WV,17913
2020-10-10,WI,155602
2020-10-10,WA,95931
2020-10-10,VT,1861
2020-10-10,VI,1324
2020-10-10,VA,157905
2020-10-10,UT,84644
2020-10-10,TX,790060
2020-10-10,TN,212649
2020-10-10,SD,27947
2020-10-10,SC,156621
2020-10-10,RI,26580
2020-10-10,PR,26558
2020-10-10,PA,171050
2020-10-10,OR,36526
2020-10-10,OK,98621
2020-10-10,OH,167458
2020-10-10,NY,473143
2020-10-10,NV,85399
2020-10-10,NM,32722
2020-10-10,NJ,219062
2020-10-10,NH,9092
2020-10-10,NE,51144
2020-10-10,ND,26563
2020-10-10,NC,229752
2020-10-10,MT,18117
2020-10-10,MS,104638
2020-10-10,MP,77
2020-10-10,MO,144230
2020-10-10,MN,110828
2020-10-10,MI,149464
2020-10-10,ME,5696
2020-10-10,MD,130795
2020-10-10,MA,138340
2020-10-10,LA,173406
2020-10-10,KY,79445
2020-10-10,KS,65807
2020-10-10,IN,133411
2020-10-10,IL,319461
2020-10-10,ID,47088
2020-10-10,IA,94271
2020-10-10,HI,13498
2020-10-10,GU,3056
2020-10-10,GA,330269
2020-10-10,FL,720001
2020-10-10,DE,21998
2020-10-10,DC,15918
2020-10-10,CT,60038
2020-10-10,CO,77642
2020-10-10,CA,842776
2020-10-10,AZ,224978
2020-10-10,AR,92220
2020-10-10,AL,164526
2020-10-10,AK,9462
2020-10-11,WY,7611
2020-10-11,WV,18128
2020-10-11,WI,158315
2020-10-11,WA,96632
2020-10-11,VT,1871
2020-10-11,VI,1325
2020-10-11,VA,158716
2020-10-11,UT,85844
2020-10-11,TX,792478
2020-10-11,TN,214717
2020-10-11,SD,28564
2020-10-11,SC,157406
2020-10-11,RI,26750
2020-10-11,PR,26776
2020-10-11,PA,172216
2020-10-11,OR,36935
2020-10-11,OK,99387
2020-10-11,OH,168749
2020-10-11,NY,474286
2020-10-11,NV,85779
2020-10-11,NM,32983
2020-10-11,NJ,219909
2020-10-11,NH,9092
2020-10-11,NE,51887
2020-10-11,ND,27200
2020-10-11,NC,231471
2020-10-11,MT,18702
2020-10-11,MS,104932
2020-10-11,MP,77
2020-10-11,MO,144230
2020-10-11,MN,112268
2020-10-11,MI,149464
2020-10-11,ME,5723
2020-10-11,MD,131357
2020-10-11,MA,138903
2020-10-11,LA,174587
2020-10-11,KY,80292
2020-10-11,KS,65807
2020-10-11,IN,134981
2020-10-11,IL,322188
2020-10-11,ID,47701
2020-10-11,IA,95346
2020-10-11,HI,13569
2020-10-11,GU,3078
2020-10-11,GA,331409
2020-10-11,FL,725415
2020-10-11,DE,22130
2020-10-11,DC,15984
2020-10-11,CT,60038
2020-10-11,CO,78461
2020-10-11,CA,846579
2020-10-11,AZ,225575
2020-10-11,AR,92833
2020-10-11,AL,165342
2020-10-11,AK,9712
2020-10-12,WY,7802
2020-10-12,WV,18281
2020-10-12,WI,160331
2020-10-12,WA,97015
2020-10-12,VT,1880
2020-10-12,VI,1325
2020-10-12,VA,159570
2020-10-12,UT,86832
2020-10-12,TX,795126
2020-10-12,TN,217682
2020-10-12,SD,28925
2020-10-12,SC,158055
2020-10-12,RI,26831
2020-10-12,PR,27004
2020-10-12,PA,173304
2020-10-12,OR,37262
2020-10-12,OK,100184
2020-10-12,OH,170179
2020-10-12,NY,475315
2020-10-12,NV,86348
2020-10-12,NM,33362
2020-10-12,NJ,220462
2020-10-12,NH,9143
2020-10-12,NE,52382
2020-10-12,ND,27673
2020-10-12,NC,232747
2020-10-12,MT,19125
2020-10-12,MS,105228
2020-10-12,MP,77
2020-10-12,MO,144230
2020-10-12,MN,113439
2020-10-12,MI,151396
2020-10-12,ME,5752
2020-10-12,MD,131861
2020-10-12,MA,139663
2020-10-12,LA,174647
2020-10-12,KY,80930
2020-10-12,KS,67862
2020-10-12,IN,136555
2020-10-12,IL,324930
2020-10-12,ID,48066
2020-10-12,IA,95809
2020-10-12,HI,13670
2020-10-12,GU,3170
2020-10-12,GA,332311
2020-10-12,FL,726934
2020-10-12,DE,22289
2020-10-12,DC,16022
2020-10-12,CT,61377
2020-10-12,CO,79037
2020-10-12,CA,850028
2020-10-12,AZ,226050
2020-10-12,AR,93487
2020-10-12,AL,166076
2020-10-12,AK,9903
2020-10-13,WY,7964
2020-10-13,WV,18555
2020-10-13,WI,163759
2020-10-13,WA,97268
2020-10-13,VT,1891
2020-10-13,VI,1325
2020-10-13,VA,160805
2020-10-13,UT,87819
2020-10-13,TX,800256
2020-10-13,TN,218829
2020-10-13,SD,29339
2020-10-13,SC,158883
2020-10-13,RI,26960
2020-10-13,PR,27139
2020-10-13,PA,174646
2020-10-13,OR,37467
2020-10-13,OK,101493
2020-10-13,OH,171626
2020-10-13,NY,476708
2020-10-13,NV,86835
2020-10-13,NM,33713
2020-10-13,NJ,221607
2020-10-13,NH,9279
2020-10-13,NE,52839
2020-10-13,ND,28163
2020-10-13,NC,234481
2020-10-13,MT,19611
2020-10-13,MS,105941
2020-10-13,MP,77
2020-10-13,MO,144230
2020-10-13,MN,114574
2020-10-13,MI,152862
2020-10-13,ME,5780
2020-10-13,MD,132343
2020-10-13,MA,140412
2020-10-13,LA,175329
2020-10-13,KY,81691
2020-10-13,KS,67862
2020-10-13,IN,138104
2020-10-13,IL,327781
2020-10-13,ID,48663
2020-10-13,IA,96338
2020-10-13,HI,13712
2020-10-13,GU,3266
2020-10-13,GA,333304
2020-10-13,FL,729591
2020-10-13,DE,22394
2020-10-13,DC,16068
2020-10-13,CT,61697
2020-10-13,CO,80085
2020-10-13,CA,852406
2020-10-13,AZ,226734
2020-10-13,AR,94167
2020-10-13,AL,167193
2020-10-13,AK,10059
2020-10-14,WY,8177
2020-10-14,WV,18818
2020-10-14,WI,167082
2020-10-14,WA,98135
2020-10-14,VT,1894
2020-10-14,VI,1328
2020-10-14,VA,161610
2020-10-14,UT,88963
2020-10-14,TX,805082
2020-10-14,TN,220538
2020-10-14,SD,30215
2020-10-14,SC,159809
2020-10-14,RI,27164
2020-10-14,PR,27629
2020-10-14,PA,175922
2020-10-14,OR,37780
2020-10-14,OK,102615
2020-10-14,OH,173665
2020-10-14,NY,477940
2020-10-14,NV,87314
2020-10-14,NM,34290
2020-10-14,NJ,222748
2020-10-14,NH,9349
2020-10-14,NE,53543
2020-10-14,ND,28826
2020-10-14,NC,236407
2020-10-14,MT,20210
2020-10-14,MS,106817
2020-10-14,MP,77
2020-10-14,MO,148679
2020-10-14,MN,115943
2020-10-14,MI,154455
2020-10-14,ME,5816
2020-10-14,MD,132918
2020-10-14,MA,140992
2020-10-14,LA,176209
2020-10-14,KY,83013
2020-10-14,KS,69155
2020-10-14,IN,139269
2020-10-14,IL,330643
2020-10-14,ID,49247
2020-10-14,IA,97384
2020-10-14,HI,13773
2020-10-14,GU,3341
2020-10-14,GA,334601
2020-10-14,FL,732399
2020-10-14,DE,22465
2020-10-14,DC,16132
2020-10-14,CT,61861
2020-10-14,CO,80777
2020-10-14,CA,855072
2020-10-14,AZ,227635
2020-10-14,AR,95246
2020-10-14,AL,167977
2020-10-14,AK,10214
2020-10-15,WY,8375
2020-10-15,WV,19082
2020-10-15,WI,171122
2020-10-15,WA,98903
2020-10-15,VT,1910
2020-10-15,VI,1327
2020-10-15,VA,162941
2020-10-15,UT,90461
2020-10-15,TX,809808
2020-10-15,TN,222827
2020-10-15,SD,31012
2020-10-15,SC,161106
2020-10-15,RI,27438
2020-10-15,PR,27947
2020-10-15,PA,177520
2020-10-15,OR,38160
2020-10-15,OK,103836
2020-10-15,OH,175843
2020-10-15,NY,479400
2020-10-15,NV,87969
2020-10-15,NM,34958
2020-10-15,NJ,223927
2020-10-15,NH,9426
2020-10-15,NE,54467
2020-10-15,ND,29522
2020-10-15,NC,238939
2020-10-15,MT,20933
2020-10-15,MS,108139
2020-10-15,MP,77
2020-10-15,MO,150554
2020-10-15,MN,117106
2020-10-15,MI,156913
2020-10-15,ME,5836
2020-10-15,MD,133548
2020-10-15,MA,141579
2020-10-15,LA,176952
2020-10-15,KY,84195
2020-10-15,KS,69155
2020-10-15,IN,141212
2020-10-15,IL,334658
2020-10-15,ID,49892
2020-10-15,IA,98717
2020-10-15,HI,13872
2020-10-15,GU,3427
2020-10-15,GA,336241
2020-10-15,FL,735685
2020-10-15,DE,22560
2020-10-15,DC,16166
2020-10-15,CT,62028
2020-10-15,CO,81918
2020-10-15,CA,858401
2020-10-15,AZ,228748
2020-10-15,AR,96524
2020-10-15,AL,169162
2020-10-15,AK,10380
2020-10-16,WY,8665
2020-10-16,WV,19580
2020-10-16,WI,175227
2020-10-16,WA,99674
2020-10-16,VT,1923
2020-10-16,VI,1329
2020-10-16,VA,164124
2020-10-16,UT,91957
2020-10-16,TX,815678
2020-10-16,TN,223493
2020-10-16,SD,31805
2020-10-16,SC,162253
2020-10-16,RI,27691
2020-10-16,PR,28174
2020-10-16,PA,179086
2020-10-16,OR,38525
2020-10-16,OK,105308
2020-10-16,OH,177991
2020-10-16,NY,481107
2020-10-16,NV,88685
2020-10-16,NM,35770
2020-10-16,NJ,224927
2020-10-16,NH,9514
2020-10-16,NE,55428
2020-10-16,ND,30402
2020-10-16,NC,241623
2020-10-16,MT,21595
2020-10-16,MS,109255
2020-10-16,MP,80
2020-10-16,MO,152571
2020-10-16,MN,119396
2020-10-16,MI,159119
2020-10-16,ME,5865
2020-10-16,MD,134329
2020-10-16,MA,142346
2020-10-16,LA,177726
2020-10-16,KY,85506
2020-10-16,KS,70855
2020-10-16,IN,143495
2020-10-16,IL,339761
2020-10-16,ID,50610
2020-10-16,IA,99946
2020-10-16,HI,13962
2020-10-16,GU,3538
2020-10-16,GA,337850
2020-10-16,FL,739050
2020-10-16,DE,22724
2020-10-16,DC,16255
2020-10-16,CT,62830
2020-10-16,CO,83230
2020-10-16,CA,861476
2020-10-16,AZ,229486
2020-10-16,AR,97539
2020-10-16,AL,170374
2020-10-16,AK,10601
2020-10-17,WY,8816
2020-10-17,WV,19801
2020-10-17,WI,175227
2020-10-17,WA,100444
2020-10-17,VT,1932
2020-10-17,VI,1329
2020-10-17,VA,165238
2020-10-17,UT,93297
2020-10-17,TX,820563
2020-10-17,TN,226139
2020-10-17,SD,32611
2020-10-17,SC,163214
2020-10-17,RI,27978
2020-10-17,PR,28293
2020-10-17,PA,180943
2020-10-17,OR,38935
2020-10-17,OK,106503
2020-10-17,OH,180225
2020-10-17,NY,482891
2020-10-17,NV,89652
2020-10-17,NM,36343
2020-10-17,NJ,226091
2020-10-17,NH,9625
2020-10-17,NE,56714
2020-10-17,ND,31173
2020-10-17,NC,243725
2020-10-17,MT,22233
2020-10-17,MS,110006
2020-10-17,MP,86
2020-10-17,MO,154928
2020-10-17,MN,121090
2020-10-17,MI,159119
2020-10-17,ME,5913
2020-10-17,MD,135127
2020-10-17,MA,142930
2020-10-17,LA,177726
2020-10-17,KY,86797
2020-10-17,KS,70855
2020-10-17,IN,145977
2020-10-17,IL,343390
2020-10-17,ID,51704
2020-10-17,IA,101103
2020-10-17,HI,14047
2020-10-17,GU,3617
2020-10-17,GA,339384
2020-10-17,FL,743018
2020-10-17,DE,22942
2020-10-17,DC,16334
2020-10-17,CT,62830
2020-10-17,CO,84369
2020-10-17,CA,864455
2020-10-17,AZ,230407
2020-10-17,AR,98422
2020-10-17,AL,171662
2020-10-17,AK,10811
2020-10-18,WY,9025
2020-10-18,WV,20081
2020-10-18,WI,175227
2020-10-18,WA,101108
2020-10-18,VT,1943
2020-10-18,VI,1335
2020-10-18,VA,166138
2020-10-18,UT,94394
2020-10-18,TX,823779
2020-10-18,TN,228744
2020-10-18,SD,33269
2020-10-18,SC,163990
2020-10-18,RI,28262
2020-10-18,PR,28711
2020-10-18,PA,182212
2020-10-18,OR,39316
2020-10-18,OK,107299
2020-10-18,OH,181787
2020-10-18,NY,484281
2020-10-18,NV,90261
2020-10-18,NM,36788
2020-10-18,NJ,227521
2020-10-18,NH,9694
2020-10-18,NE,57334
2020-10-18,ND,31886
2020-10-18,NC,246028
2020-10-18,MT,22821
2020-10-18,MS,110006
2020-10-18,MP,86
2020-10-18,MO,156696
2020-10-18,MN,122812
2020-10-18,MI,159119
2020-10-18,ME,5939
2020-10-18,MD,135657
2020-10-18,MA,143660
2020-10-18,LA,178869
2020-10-18,KY,87607
2020-10-18,KS,70855
2020-10-18,IN,147582
2020-10-18,IL,347635
2020-10-18,ID,52582
2020-10-18,IA,101960
2020-10-18,HI,14143
2020-10-18,GU,3675
2020-10-18,GA,340558
2020-10-18,FL,745492
2020-10-18,DE,23093
2020-10-18,DC,16370
2020-10-18,CT,62830
2020-10-18,CO,85302
2020-10-18,CA,867317
2020-10-18,AZ,231149
2020-10-18,AR,99066
2020-10-18,AL,172626
2020-10-18,AK,11021
2020-10-19,WY,9311
2020-10-19,WV,20293
2020-10-19,WI,183142
2020-10-19,WA,101517
2020-10-19,VT,1951
2020-10-19,VI,1335
2020-10-19,VA,166828
2020-10-19,UT,95562
2020-10-19,TX,825673
2020-10-19,TN,232061
2020-10-19,SD,33836
2020-10-19,SC,164609
2020-10-19,RI,28347
2020-10-19,PR,29138
2020-10-19,PA,183315
2020-10-19,OR,39532
2020-10-19,OK,108073
2020-10-19,OH,183624
2020-10-19,NY,485279
2020-10-19,NV,90843
2020-10-19,NM,37302
2020-10-19,NJ,228892
2020-10-19,NH,9746
2020-10-19,NE,58068
2020-10-19,ND,32544
2020-10-19,NC,247172
2020-10-19,MT,23390
2020-10-19,MS,110592
2020-10-19,MP,86
2020-10-19,MO,158101
2020-10-19,MN,124439
2020-10-19,MI,164123
2020-10-19,ME,5962
2020-10-19,MD,136154
2020-10-19,MA,144488
2020-10-19,LA,179070
2020-10-19,KY,88247
2020-10-19,KS,72968
2020-10-19,IN,149166
2020-10-19,IL,350748
2020-10-19,ID,53092
2020-10-19,IA,102517
2020-10-19,HI,14225
2020-10-19,GU,3756
2020-10-19,GA,341310
2020-10-19,FL,747183
2020-10-19,DE,23196
2020-10-19,DC,16395
2020-10-19,CT,64021
2020-10-19,CO,86374
2020-10-19,CA,870791
2020-10-19,AZ,231897
2020-10-19,AR,99597
2020-10-19,AL,173485
2020-10-19,AK,11225
2020-10-20,WY,9526
2020-10-20,WV,20519
2020-10-20,WI,187828
2020-10-20,WA,101815
2020-10-20,VT,1963
2020-10-20,VI,1335
2020-10-20,VA,167754
2020-10-20,UT,96643
2020-10-20,TX,833557
2020-10-20,TN,233569
2020-10-20,SD,34457
2020-10-20,SC,165493
2020-10-20,RI,28649
2020-10-20,PR,29585
2020-10-20,PA,184872
2020-10-20,OR,39794
2020-10-20,OK,109548
2020-10-20,OH,185639
2020-10-20,NY,486480
2020-10-20,NV,91499
2020-10-20,NM,37896
2020-10-20,NJ,230127
2020-10-20,NH,9828
2020-10-20,NE,58817
2020-10-20,ND,33593
2020-10-20,NC,248750
2020-10-20,MT,24093
2020-10-20,MS,111322
2020-10-20,MP,88
2020-10-20,MO,159625
2020-10-20,MN,125531
2020-10-20,MI,165994
2020-10-20,ME,5989
2020-10-20,MD,136744
2020-10-20,MA,145464
2020-10-20,LA,179769
2020-10-20,KY,89544
2020-10-20,KS,72968
2020-10-20,IN,150664
2020-10-20,IL,354462
